CountryName	CountryCode	RegionName	RegionCode	Jurisdiction	Date	C1_School closing	C1_Flag	C2_Workplace closing	C2_Flag	C3_Cancel public events	C3_Flag	C4_Restrictions on gatherings	C4_Flag	C5_Close public transport	C5_Flag	C6_Stay at home requirements	C6_Flag	C7_Restrictions on internal movement	C7_Flag	C8_International travel controls	E1_Income support	E1_Flag	E2_Debt/contract relief	E3_Fiscal measures	E4_International support	H1_Public information campaigns	H1_Flag	H2_Testing policy	H3_Contact tracing	H4_Emergency investment in healthcare	H5_Investment in vaccines	H6_Facial Coverings	H6_Flag	H7_Vaccination policy	H7_Flag	H8_Protection of elderly people	H8_Flag	M1_Wildcard	V1_Vaccine Prioritisation (summary)	V2A_Vaccine Availability (summary)	V2B_Vaccine age eligibility/availability age floor (general population summary)	V2C_Vaccine age eligibility/availability age floor (at risk summary)	V2D_Medically/ clinically vulnerable (Non-elderly)	V2E_Education	V2F_Frontline workers  (non healthcare)	V2G_Frontline workers  (healthcare)	V3_Vaccine Financial Support (summary)	ConfirmedCases	ConfirmedDeaths	StringencyIndex	StringencyIndexForDisplay	StringencyLegacyIndex	StringencyLegacyIndexForDisplay	GovernmentResponseIndex	GovernmentResponseIndexForDisplay	ContainmentHealthIndex	ContainmentHealthIndexForDisplay	EconomicSupportIndex	EconomicSupportIndexForDisplay	Datum	id_time	time_cat
Germany	DEU			NAT_TOTAL	20210210	3.0	1.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2311297.0	63672.0	83.33	83.33	86.9	86.9	66.56	66.56	70.71	70.71	37.5	37.5	2021-02-10	405	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210211	3.0	1.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2321225.0	64224.0	83.33	83.33	86.9	86.9	66.56	66.56	70.71	70.71	37.5	37.5	2021-02-11	406	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210212	3.0	1.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2330422.0	64771.0	83.33	83.33	86.9	86.9	66.56	66.56	70.71	70.71	37.5	37.5	2021-02-12	407	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210213	3.0	1.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2336906.0	64990.0	83.33	83.33	86.9	86.9	66.56	66.56	70.71	70.71	37.5	37.5	2021-02-13	408	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210214	3.0	1.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2341744.0	65107.0	83.33	83.33	86.9	86.9	66.56	66.56	70.71	70.71	37.5	37.5	2021-02-14	409	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210215	3.0	1.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2346876.0	65288.0	83.33	83.33	86.9	86.9	66.56	66.56	70.71	70.71	37.5	37.5	2021-02-15	410	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210216	3.0	1.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2352766.0	65829.0	83.33	83.33	86.9	86.9	66.56	66.56	70.71	70.71	37.5	37.5	2021-02-16	411	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210217	3.0	1.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2362364.0	66732.0	83.33	83.33	86.9	86.9	66.56	66.56	70.71	70.71	37.5	37.5	2021-02-17	412	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210218	3.0	1.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2372209.0	67245.0	83.33	83.33	86.9	86.9	66.56	66.56	70.71	70.71	37.5	37.5	2021-02-18	413	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210219	3.0	1.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2381259.0	67741.0	83.33	83.33	86.9	86.9	66.56	66.56	70.71	70.71	37.5	37.5	2021-02-19	414	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210220	3.0	1.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2388421.0	67883.0	83.33	83.33	86.9	86.9	66.56	66.56	70.71	70.71	37.5	37.5	2021-02-20	415	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210221	3.0	1.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2394515.0	67946.0	83.33	83.33	86.9	86.9	66.56	66.56	70.71	70.71	37.5	37.5	2021-02-21	416	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210222	3.0	0.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2399499.0	68363.0	81.48	81.48	83.33	83.33	65.52	65.52	69.52	69.52	37.5	37.5	2021-02-22	417	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210223	3.0	0.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	0.0	0.0	1.0	5.0	2405263.0	68785.0	81.48	81.48	83.33	83.33	65.52	65.52	69.52	69.52	37.5	37.5	2021-02-23	418	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210224	3.0	0.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	1.0	0.0	1.0	5.0	2416037.0	69170.0	81.48	81.48	83.33	83.33	66.77	66.77	70.95	70.95	37.5	37.5	2021-02-24	419	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210225	3.0	0.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	1.0	0.0	1.0	5.0	2427069.0	69343.0	81.48	81.48	83.33	83.33	66.77	66.77	70.95	70.95	37.5	37.5	2021-02-25	420	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210226	3.0	0.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	1.0	0.0	1.0	5.0	2436506.0	69939.0	81.48	81.48	83.33	83.33	66.77	66.77	70.95	70.95	37.5	37.5	2021-02-26	421	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210227	3.0	0.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	1.0	0.0	1.0	5.0	2444177.0	70092.0	81.48	81.48	83.33	83.33	66.77	66.77	70.95	70.95	37.5	37.5	2021-02-27	422	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210228	3.0	0.0	3.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	1.0	0.0	1.0	5.0	2450295.0	70152.0	81.48	81.48	83.33	83.33	66.77	66.77	70.95	70.95	37.5	37.5	2021-02-28	423	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210301	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	1.0	0.0	1.0	5.0	2455569.0	70514.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-01	424	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210302	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	1.0	0.0	1.0	5.0	2462061.0	70926.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-02	425	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210303	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	80+ yrs		0.0	1.0	0.0	1.0	5.0	2472913.0	71285.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-03	426	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210304	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2484306.0	71554.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-04	427	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210305	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2493887.0	71852.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-05	428	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210306	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2502151.0	71951.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-06	429	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210307	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2508655.0	71984.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-07	430	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210308	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2513784.0	72236.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-08	431	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210309	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2520618.0	72534.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-09	432	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210310	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2541781.0	72858.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-10	433	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210311	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2546526.0	73120.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-11	434	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210312	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2559296.0	73348.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-12	435	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210313	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2569864.0	73369.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-13	436	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210314	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2578842.0	73463.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-14	437	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210315	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2585385.0	73701.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-15	438	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210316	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2595058.0	73953.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-16	439	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210317	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2612908.0	74177.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-17	440	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210318	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2629960.0	74402.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-18	441	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210319	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2646107.0	74609.0	77.78	77.78	79.76	79.76	64.69	64.69	68.57	68.57	37.5	37.5	2021-03-19	442	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210320	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2659792.0	74707.0	75.0	75.0	79.76	79.76	67.29	67.29	71.55	71.55	37.5	37.5	2021-03-20	443	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210321	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2670001.0	74756.0	75.0	75.0	79.76	79.76	67.29	67.29	71.55	71.55	37.5	37.5	2021-03-21	444	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210322	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2678262.0	75009.0	75.0	75.0	79.76	79.76	67.29	67.29	71.55	71.55	37.5	37.5	2021-03-22	445	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210323	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2699231.0	75255.0	75.0	75.0	79.76	79.76	67.29	67.29	71.55	71.55	37.5	37.5	2021-03-23	446	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210324	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2722988.0	75484.0	75.0	75.0	79.76	79.76	67.29	67.29	71.55	71.55	37.5	37.5	2021-03-24	447	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210325	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2744608.0	75669.0	75.0	75.0	79.76	79.76	67.29	67.29	71.55	71.55	37.5	37.5	2021-03-25	448	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210326	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2765297.0	75828.0	75.0	75.0	79.76	79.76	67.29	67.29	71.55	71.55	37.5	37.5	2021-03-26	449	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210327	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2782925.0	75915.0	75.0	75.0	79.76	79.76	67.29	67.29	71.55	71.55	37.5	37.5	2021-03-27	450	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210328	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2784652.0	75959.0	75.0	75.0	79.76	79.76	67.29	67.29	71.55	71.55	37.5	37.5	2021-03-28	451	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210329	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2794949.0	76139.0	75.0	75.0	79.76	79.76	67.29	67.29	71.55	71.55	37.5	37.5	2021-03-29	452	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210330	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2818630.0	76389.0	75.0	75.0	79.76	79.76	67.29	67.29	71.55	71.55	37.5	37.5	2021-03-30	453	4: Oktober - vor 4 Wochen
Germany	DEU			NAT_TOTAL	20210331	3.0	0.0	2.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	2.0	1.0	3.0	1.0	2.0	1.0		1.0	1.0	70-74 yrs		1.0	1.0	0.0	1.0	5.0	2843644.0	76589.0	75.0	75.0	79.76	79.76	67.29	67.29	71.55	71.55	37.5	37.5	2021-03-31	454	4: Oktober - vor 4 Wochen
